"","time","power","timestamp","trend","power_with_trend"
"1",7.25,-3.03842826769899,"2017-01-02 07:15:00",3.03842826769899,0
"2",7.5,-7.68619585359316,"2017-01-02 07:30:00",7.68619585359316,0
"3",7.75,-12.4059428023534,"2017-01-02 07:45:00",12.4059428023534,0
"4",8,-17.1662481290325,"2017-01-02 08:00:00",17.1662481290325,0
"5",8.25,-21.9344095666951,"2017-01-02 08:15:00",21.9344095666951,0
"6",8.5,-25.5071644296621,"2017-01-02 08:30:00",26.6767944296621,1.16963
"7",8.75,-26.8756198051065,"2017-01-02 08:45:00",31.3592098051065,4.48359
"8",9,-26.8826266179313,"2017-01-02 09:00:00",35.9472866179313,9.06466
"9",9.25,-24.519371858122,"2017-01-02 09:15:00",40.406871858122,15.8875
"10",9.5,-20.8244230980592,"2017-01-02 09:30:00",44.7044230980592,23.88
"11",9.75,-18.3968993624595,"2017-01-02 09:45:00",48.8073993624595,30.4105
"12",10,-17.3032424468995,"2017-01-02 10:00:00",52.6846424468995,35.3814
"13",10.25,-16.3930429118327,"2017-01-02 10:15:00",56.3067429118327,39.9137
"14",10.5,-15.6388852055241,"2017-01-02 10:30:00",59.6463852055241,44.0075
"15",10.75,-14.723666687677,"2017-01-02 10:45:00",62.678666687677,47.955
"16",11,-13.2351857304417,"2017-01-02 11:00:00",65.3813857304417,52.1462
"17",11.25,-12.6650945582122,"2017-01-02 11:15:00",67.7352945582122,55.0702
"18",11.5,-11.7300130440393,"2017-01-02 11:30:00",69.7243130440393,57.9943
"19",11.75,-12.4642002992998,"2017-01-02 11:45:00",71.3357002992998,58.8715
"20",12,-13.3474815640698,"2017-01-02 12:00:00",72.5601815640698,59.2127
"21",12.25,-12.9609286172236,"2017-01-02 12:15:00",73.3920286172236,60.4311
"22",12.5,-13.3979926656368,"2017-01-02 12:30:00",73.8290926656368,60.4311
"23",12.75,-22.213989428617,"2017-01-02 12:45:00",73.872789428617,51.6588
"24",13,-42.3865368940802,"2017-01-02 13:00:00",73.5280368940802,31.1415
"25",13.25,-41.9540469742928,"2017-01-02 13:15:00",72.8031469742928,30.8491
