"","time","power","timestamp","trend","power_with_trend"
"1",7.25,-3.55961252310652,"2017-01-02 07:15:00",3.55961252310652,0
"2",7.5,-5.494123171905,"2017-01-02 07:30:00",5.494123171905,0
"3",7.75,-7.2568906881586,"2017-01-02 07:45:00",7.2568906881586,0
"4",8,-8.84561535090131,"2017-01-02 08:00:00",8.84561535090131,0
"5",8.25,-10.2605780925393,"2017-01-02 08:15:00",10.2605780925393,0
"6",8.5,-11.5045181122088,"2017-01-02 08:30:00",11.5045181122088,0
"7",8.75,-11.5879226321918,"2017-01-02 08:45:00",12.5824706321918,0.994548
"8",9,-11.7255880674761,"2017-01-02 09:00:00",13.5015680674761,1.77598
"9",9.25,-11.1628484930003,"2017-01-02 09:15:00",14.2708084930003,3.10796
"10",9.5,-9.21766583905083,"2017-01-02 09:30:00",14.9007958390508,5.68313
"11",9.75,-7.97986671338129,"2017-01-02 09:45:00",15.4034567133813,7.42359
"12",10,-7.08944913098286,"2017-01-02 10:00:00",15.7917391309829,8.70229
"13",10.25,-5.8673987225574,"2017-01-02 10:15:00",16.0792987225574,10.2119
"14",10.5,-4.0081781857719,"2017-01-02 10:30:00",16.2801781857719,12.272
"15",10.75,-2.66238583607872,"2017-01-02 10:45:00",16.4084858360787,13.7461
"16",11,-2.41237910478877,"2017-01-02 11:00:00",16.4780791047888,14.0657
"17",11.25,-2.77395872144348,"2017-01-02 11:15:00",16.5022587214435,13.7283
"18",11.5,-2.90727910735026,"2017-01-02 11:30:00",16.4934791073503,13.5862
"19",11.75,-3.32088020113835,"2017-01-02 11:45:00",16.4630802011384,13.1422
"20",12,-4.41544554071789,"2017-01-02 12:00:00",16.4210455407179,12.0056
"21",12.25,-4.40569094599268,"2017-01-02 12:15:00",16.3757909459927,11.9701
"22",12.5,-2.81878759143503,"2017-01-02 12:30:00",16.333987591435,13.5152
"23",12.75,-2.64312263681312,"2017-01-02 12:45:00",16.3004226368131,13.6573
"24",13,-3.0112999087291,"2017-01-02 13:00:00",16.2778999087291,13.2666
"25",13.25,-2.87628240688175,"2017-01-02 13:15:00",16.2671824068817,13.3909
"26",13.5,-2.2189776595513,"2017-01-02 13:30:00",16.2669776595513,14.048
"27",13.75,-2.81206618568415,"2017-01-02 13:45:00",16.2739661856842,13.4619
"28",14,-1.98627254940212,"2017-01-02 14:00:00",16.2828725494021,14.2966
"29",14.25,-1.5992777301222,"2017-01-02 14:15:00",16.2865777301222,14.6873
"30",14.5,-0.931770790941723,"2017-01-02 14:30:00",16.2762707909417,15.3445
"31",14.75,-0.399937122335874,"2017-01-02 14:45:00",16.2416371223359,15.8417
"32",15,-3.95237987974439,"2017-01-02 15:00:00",16.1710798797444,12.2187
"33",15.25,-0.689770633698538,"2017-01-02 15:15:00",16.0519706336985,15.3622
"34",15.5,-2.01832472016027,"2017-01-02 15:30:00",15.8709247201603,13.8526
"35",15.75,-3.71499632593071,"2017-01-02 15:45:00",15.6140963259307,11.8991
"36",16,-5.87255797721247,"2017-01-02 16:00:00",15.2674879772125,9.39493
"37",16.25,-7.42919882507993,"2017-01-02 16:15:00",14.8172688250799,7.38807
"38",16.5,-7.48361594453595,"2017-01-02 16:30:00",14.2500959445359,6.76648
"39",16.75,-9.91267278715751,"2017-01-02 16:45:00",13.5534327871575,3.64076
"40",17,-11.4904289524746,"2017-01-02 17:00:00",12.7158589524746,1.22543
"41",17.25,-10.6262555698577,"2017-01-02 17:15:00",11.7273655698577,1.10111
"42",17.5,-10.5796308087376,"2017-01-02 17:30:00",10.5796308087376,0
"43",17.75,-9.26627035666031,"2017-01-02 17:45:00",9.26627035666031,0
"44",18,-7.78305811657675,"2017-01-02 18:00:00",7.78305811657675,0
"45",18.25,-6.12811286988357,"2017-01-02 18:15:00",6.12811286988357,0
"46",18.5,-4.30204722168231,"2017-01-02 18:30:00",4.30204722168231,0
"47",18.75,-2.30807577978957,"2017-01-02 18:45:00",2.30807577978957,0
"48",19,-0.152080208401447,"2017-01-02 19:00:00",0.152080208401447,0
"49",31.25,-3.59672649624525,"2017-01-03 07:15:00",3.59672649624525,0
"50",31.5,-5.53126985542613,"2017-01-03 07:30:00",5.53126985542613,0
"51",31.75,-7.29407008012309,"2017-01-03 07:45:00",7.29407008012309,0
"52",32,-8.88282744936735,"2017-01-03 08:00:00",8.88282744936735,0
"53",32.25,-10.2978228955624,"2017-01-03 08:15:00",10.2978228955624,0
"54",32.5,-11.5417956178417,"2017-01-03 08:30:00",11.5417956178417,0
"55",32.75,-11.5719508384847,"2017-01-03 08:45:00",12.6197808384847,1.04783
"56",33,-11.5320509724761,"2017-01-03 09:00:00",13.5389109724761,2.00686
"57",33.25,-10.472074094752,"2017-01-03 09:15:00",14.308184094752,3.83611
"58",33.5,-8.61572413559599,"2017-01-03 09:30:00",14.938204135596,6.32248
"59",33.75,-7.626597702759,"2017-01-03 09:45:00",15.440897702759,7.8143
"60",34,-6.91380281122946,"2017-01-03 10:00:00",15.8292128112295,8.91541
"61",34.25,-5.79840509170648,"2017-01-03 10:15:00",16.1168050917065,10.3184
"62",34.5,-4.20551724185432,"2017-01-03 10:30:00",16.3177172418543,12.1122
"63",34.75,-2.7710575771226,"2017-01-03 10:45:00",16.4460575771226,13.675
"64",35,-2.75188352881949,"2017-01-03 11:00:00",16.5156835288195,13.7638
"65",35.25,-2.9536958264837,"2017-01-03 11:15:00",16.5398958264837,13.5862
"66",35.5,-3.37114889141988,"2017-01-03 11:30:00",16.5311488914199,13.16
"67",35.75,-3.82028266225455,"2017-01-03 11:45:00",16.5007826622546,12.6805
"68",36,-3.86708067689512,"2017-01-03 12:00:00",16.4587806768951,12.5917
"69",36.25,-3.75085875524262,"2017-01-03 12:15:00",16.4135587552426,12.6627
"70",36.5,-3.72678807176666,"2017-01-03 12:30:00",16.3717880717667,12.645
"71",36.75,-3.64005578623266,"2017-01-03 12:45:00",16.3382557862327,12.6982
"72",37,-3.65306572524006,"2017-01-03 13:00:00",16.3157657252401,12.6627
"73",37.25,-3.5890808884849,"2017-01-03 13:15:00",16.3050808884849,12.716
"74",37.5,-3.44680880424467,"2017-01-03 13:30:00",16.3049088042447,12.8581
"75",37.75,-3.25852999146302,"2017-01-03 13:45:00",16.311929991463,13.0534
"76",38,-2.94776901425905,"2017-01-03 14:00:00",16.3208690142591,13.3731
"77",38.25,-2.48970685204702,"2017-01-03 14:15:00",16.324606852047,13.8349
"78",38.5,-2.39063256792152,"2017-01-03 14:30:00",16.3143325679215,13.9237
"79",38.75,-2.44483155235502,"2017-01-03 14:45:00",16.279731552355,13.8349
"80",39,-2.44540696078449,"2017-01-03 15:00:00",16.2092069607845,13.7638
"81",39.25,-2.77033036373848,"2017-01-03 15:15:00",16.0901303637385,13.3198
"82",39.5,-3.90351709717621,"2017-01-03 15:30:00",15.9091170971762,12.0056
"83",39.75,-5.74236134789607,"2017-01-03 15:45:00",15.6523213478961,9.90996
"84",40,-7.22504564209794,"2017-01-03 16:00:00",15.3057456420979,8.0807
"85",40.25,-7.89372913085348,"2017-01-03 16:15:00",14.8555591308535,6.96183
"86",40.5,-8.71184888916279,"2017-01-03 16:30:00",14.2884188891628,5.57657
"87",40.75,-10.1108683686001,"2017-01-03 16:45:00",13.5917883686001,3.48092
"88",41,-10.4632371686927,"2017-01-03 17:00:00",12.7542471686927,2.29101
"89",41.25,-10.6291564188085,"2017-01-03 17:15:00",11.7657864188085,1.13663
"90",41.5,-10.0852902883751,"2017-01-03 17:30:00",10.6180842883751,0.532794
"91",41.75,-9.30475646493626,"2017-01-03 17:45:00",9.30475646493626,0
"92",42,-7.82157685143996,"2017-01-03 18:00:00",7.82157685143996,0
"93",42.25,-6.1666642292801,"2017-01-03 18:15:00",6.1666642292801,0
"94",42.5,-4.34063120355554,"2017-01-03 18:30:00",4.34063120355554,0
"95",42.75,-2.34669238208019,"2017-01-03 18:45:00",2.34669238208019,0
"96",43,-0.19072942904729,"2017-01-03 19:00:00",0.19072942904729,0
"97",55.25,-3.6369714334,"2017-01-04 07:15:00",3.6369714334,0
"98",55.5,-5.57154730435292,"2017-01-04 07:30:00",5.57154730435292,0
"99",55.75,-7.33438003862076,"2017-01-04 07:45:00",7.33438003862076,0
"100",56,-8.92316991523205,"2017-01-04 08:00:00",8.92316991523205,0
"101",56.25,-10.3381978665875,"2017-01-04 08:15:00",10.3381978665875,0
"102",56.5,-11.582203091818,"2017-01-04 08:30:00",11.582203091818,0
"103",56.75,-12.6602208131999,"2017-01-04 08:45:00",12.6602208131999,0
"104",57,-12.3539534457156,"2017-01-04 09:00:00",13.5793834457156,1.22543
"105",57.25,-12.0043990642984,"2017-01-04 09:15:00",14.3486890642984,2.34429
"106",57.5,-11.320231599229,"2017-01-04 09:30:00",14.978741599229,3.65851
"107",57.75,-9.94041765825573,"2017-01-04 09:45:00",15.4814676582557,5.54105
"108",58,-8.85470525636425,"2017-01-04 10:00:00",15.8698152563642,7.01511
"109",58.25,-7.89914002425097,"2017-01-04 10:15:00",16.157440024251,8.2583
"110",58.5,-6.28858465957743,"2017-01-04 10:30:00",16.3583846595774,10.0698
"111",58.75,-4.62325747779052,"2017-01-04 10:45:00",16.4867574777905,11.8635
"112",59,-4.3732159101957,"2017-01-04 11:00:00",16.5564159101957,12.1832
"113",59.25,-4.20206068632897,"2017-01-04 11:15:00",16.580660686329,12.3786
"114",59.5,-4.05134622749225,"2017-01-04 11:30:00",16.5719462274922,12.5206
"115",59.75,-4.18081247230933,"2017-01-04 11:45:00",16.5416124723093,12.3608
"116",60,-4.36974295868491,"2017-01-04 12:00:00",16.4996429586849,12.1299
"117",60.25,-4.64415350651731,"2017-01-04 12:15:00",16.4544535065173,11.8103
"118",60.5,-4.67351529027342,"2017-01-04 12:30:00",16.4127152902734,11.7392
"119",60.75,-4.55121546971595,"2017-01-04 12:45:00",16.3792154697159,11.828
"120",61,-4.67085787144159,"2017-01-04 13:00:00",16.3567578714416,11.6859
"121",61.25,-4.55360549514368,"2017-01-04 13:15:00",16.3461054951437,11.7925
"122",61.5,-4.588965869097,"2017-01-04 13:30:00",16.345965869097,11.757
"123",61.75,-4.48951951224249,"2017-01-04 13:45:00",16.3530195122425,11.8635
"124",62,-4.2142909886965,"2017-01-04 14:00:00",16.3619909886965,12.1477
"125",62.25,-3.9339612778706,"2017-01-04 14:15:00",16.3657612778706,12.4318
"126",62.5,-3.94141944285666,"2017-01-04 14:30:00",16.3555194428567,12.4141
"127",62.75,-3.80035087412441,"2017-01-04 14:45:00",16.3209508741244,12.5206
"128",63,-3.51665872710814,"2017-01-04 15:00:00",16.2504587271081,12.7338
"129",63.25,-3.64631457233366,"2017-01-04 15:15:00",16.1314145723337,12.4851
"130",63.5,-4.85053374575748,"2017-01-04 15:30:00",15.9504337457575,11.0999
"131",63.75,-6.01459043417528,"2017-01-04 15:45:00",15.6936704341753,9.67908
"132",64,-7.67489716378422,"2017-01-04 16:00:00",15.3471271637842,7.67223
"133",64.25,-8.30809308565322,"2017-01-04 16:15:00",14.8969730856532,6.58888
"134",64.5,-9.14400527477971,"2017-01-04 16:30:00",14.3298652747797,5.18586
"135",64.75,-10.3654671827352,"2017-01-04 16:45:00",13.6332671827352,3.2678
"136",65,-10.6645884090442,"2017-01-04 17:00:00",12.7957584090442,2.13117
"137",65.25,-10.652940083072,"2017-01-04 17:15:00",11.807330083072,1.15439
"138",65.5,-10.6596603742434,"2017-01-04 17:30:00",10.6596603742434,0
"139",65.75,-9.34636497009954,"2017-01-04 17:45:00",9.34636497009954,0
"140",66,-7.86321777358552,"2017-01-04 18:00:00",7.86321777358552,0
"141",66.25,-6.20833756609275,"2017-01-04 18:15:00",6.20833756609275,0
"142",66.5,-4.38233695271727,"2017-01-04 18:30:00",4.38233695271727,0
"143",66.75,-2.38843054127011,"2017-01-04 18:45:00",2.38843054127011,0
"144",67,-0.232499995942121,"2017-01-04 19:00:00",0.232499995942121,0
"145",79.25,-3.68032707516448,"2017-01-05 07:15:00",3.68032707516448,0
"146",79.5,-5.61493523419507,"2017-01-05 07:30:00",5.61493523419507,0
"147",79.75,-7.37780025407905,"2017-01-05 07:45:00",7.37780025407905,0
