"","time","power","timestamp","trend","power_with_trend"
"1",7.25,-0.601990262989456,"2017-01-02 07:15:00",0.601990262989456,0
"2",7.5,-1.75786205986531,"2017-01-02 07:30:00",1.75786205986531,0
"3",7.75,-2.92040106515477,"2017-01-02 07:45:00",2.92040106515477,0
"4",8,-4.08319039027924,"2017-01-02 08:00:00",4.08319039027924,0
"5",8.25,-5.23965752459834,"2017-01-02 08:15:00",5.23965752459834,0
"6",8.5,-6.04205775289186,"2017-01-02 08:30:00",6.38312975289186,0.341072
"7",8.75,-6.81409017968609,"2017-01-02 08:45:00",7.5068921796861,0.692802
"8",9,-7.13337760804525,"2017-01-02 09:00:00",8.60424760804525,1.47087
"9",9.25,-5.78888748386746,"2017-01-02 09:15:00",9.66857748386746,3.87969
"10",9.5,-4.88452309263472,"2017-01-02 09:30:00",10.6934030926347,5.80888
"11",9.75,-4.4140061844032,"2017-01-02 09:45:00",11.6724461844032,7.25844
"12",10,-3.84905820480588,"2017-01-02 10:00:00",12.5996882048059,8.75063
"13",10.25,-3.56767732497235,"2017-01-02 10:15:00",13.4694273249723,9.90175
"14",10.5,-3.07423249132988,"2017-01-02 10:30:00",14.2763324913299,11.2021
"15",10.75,-2.85419375679514,"2017-01-02 10:45:00",15.0154937567951,12.1613
"16",11,-2.45526820725039,"2017-01-02 11:00:00",15.6824682072504,13.2272
"17",11.25,-2.07622086057115,"2017-01-02 11:15:00",16.2733208605712,14.1971
"18",11.5,-2.13985998880284,"2017-01-02 11:30:00",16.7846599888028,14.6448
"19",11.75,-2.03596639617088,"2017-01-02 11:45:00",17.2136663961709,15.1777
"20",12,-1.94341627510418,"2017-01-02 12:00:00",17.5581162751042,15.6147
"21",12.25,-1.58349735788545,"2017-01-02 12:15:00",17.8163973578855,16.2329
"22",12.5,-3.3214181813411,"2017-01-02 12:30:00",17.9875181813411,14.6661
"23",12.75,-1.53981038450524,"2017-01-02 12:45:00",18.0711103845052,16.5313
"24",13,-2.65522406274882,"2017-01-02 13:00:00",18.0674240627488,15.4122
"25",13.25,-1.08361630474944,"2017-01-02 13:15:00",17.9773163047494,16.8937
"26",13.5,-1.16433313920007,"2017-01-02 13:30:00",17.8022331392001,16.6379
"27",13.75,-0.820985214662148,"2017-01-02 13:45:00",17.5441852146621,16.7232
"28",14,-1.07941762688172,"2017-01-02 14:00:00",17.2057176268817,16.1263
"29",14.25,-1.31377439171741,"2017-01-02 14:15:00",16.7898743917174,15.4761
"30",14.5,-0.983858137214773,"2017-01-02 14:30:00",16.3001581372148,15.3163
"31",14.75,-0.786585654079801,"2017-01-02 14:45:00",15.7404856540798,14.9539
"32",15,-0.811439998801648,"2017-01-02 15:00:00",15.1151399988016,14.3037
"33",15.25,-0.785819887076485,"2017-01-02 15:15:00",14.4287198870765,13.6429
"34",15.5,-0.586787146315666,"2017-01-02 15:30:00",13.6860871463157,13.0993
"35",15.75,-0.965413014414127,"2017-01-02 15:45:00",12.8923130144141,11.9269
"36",16,-1.30882407735859,"2017-01-02 16:00:00",12.0526240773586,10.7438
"37",16.25,-1.86747863063775,"2017-01-02 16:15:00",11.1723486306377,9.30487
"38",16.5,-2.68933422896856,"2017-01-02 16:30:00",10.2568642289686,7.56753
"39",16.75,-3.91834715597928,"2017-01-02 16:45:00",9.31154715597928,5.3932
"40",17,-6.51912450080849,"2017-01-02 17:00:00",8.34172450080849,1.8226
